country_code,postal_code,latitude,longitude,region_id
PAK,47790,33.0914,73.0223,Norhern Punajb Rawalpindi::Bhair Kalyal
PAK,47791,33.0914,73.0223,Norhern Punajb Rawalpindi::Choon GalRajuaDarkal KhurdData Bhad
PAK,47800,32.77,72.9186,Norhern Punajb Rawalpindi::Thekherian
PAK,47810,30.3772,70.7053,Norhern Punajb Rawalpindi::Raman
PAK,47811,33.15,73.1,Norhern Punajb Rawalpindi::KakPhim Bal Miana
PAK,47820,32.6542,72.9295,Norhern Punajb Rawalpindi::Sayyad
PAK,47821,32.6542,72.9295,Norhern Punajb Rawalpindi::SikrialaKauntPanjgran KalanDhoke FazalThatha KhurdLatifalDhaunThanil KamalNarangKalrayalaMachiaNathia GulbazRavan GorsianTanween
PAK,47830,33.1833,73.0333,Norhern Punajb Rawalpindi::Punjgran Khurd
PAK,47850,33.2774,73.2962,Norhern Punajb Rawalpindi::Gujar Khan G.P.O.
PAK,47851,33.2774,73.2962,Norhern Punajb Rawalpindi::Bhai KhanBhagpurHamid JhangiMiani DeriBuchialJand NatarMtwaMali AwanMohra FerozanMandharMankiala BrahmanDhandgo IsranHailianDongi DamKarum BaluchBarki ChuhanChehari Pharwal DolaliChanga MairaDulmi TumaGhikbadhalBhaloteBhadanaGhungrillaPharwal Serukhan
PAK,47880,32.77,72.9186,Norhern Punajb Rawalpindi::Gulyana
PAK,47881,32.77,72.9186,Norhern Punajb Rawalpindi::Kali KhingerChakri WakilanBains Gulyana
PAK,47882,32.77,72.9186,Norhern Punajb Rawalpindi::Chik Budhal
PAK,47884,32.77,72.9186,Norhern Punajb Rawalpindi::Mohra Noori
PAK,47890,33.15,73.25,Norhern Punajb Rawalpindi::Sasral
PAK,47891,33.15,73.25,Norhern Punajb Rawalpindi::Chak Begwa
PAK,47900,33.0774,73.3493,Norhern Punajb Rawalpindi::Kuntrilla
PAK,47901,33.0774,73.3493,Norhern Punajb Rawalpindi::Chak BegwalKharali BangialPenjgran Jandran WaliGarmalaMiana Sehtal
PAK,47910,33.3333,73.45,Norhern Punajb Rawalpindi::Bewal
PAK,47911,33.3333,73.45,Norhern Punajb Rawalpindi::SuichemianPacca Khau
PAK,47930,31.0833,73.45,Norhern Punajb Rawalpindi::Kinger
PAK,47931,31.0833,73.45,Norhern Punajb Rawalpindi::Nota
PAK,47940,33.1992,72.1322,Norhern Punajb Rawalpindi::Thathi
PAK,47941,32.9409,73.1973,Norhern Punajb Rawalpindi::Miana Potha
PAK,47950,31.75,73.3,Norhern Punajb Rawalpindi::Pindori
PAK,47951,33.099,73.7524,Norhern Punajb Rawalpindi::MandhalRatalaPaleenaKutiamMalote Pakhral
PAK,47960,34.03,72.9258,Norhern Punajb Rawalpindi::Kazian
PAK,47961,31.0139,70.7444,Norhern Punajb Rawalpindi::Pajgran JandrawaliManjotha
PAK,47964,33.3333,73.3333,Norhern Punajb Rawalpindi::Changa Bangial
PAK,47965,32.7924,72.3345,Norhern Punajb Rawalpindi::Nirali Jubar Qaim
PAK,47970,32.9409,73.1973,Norhern Punajb Rawalpindi::Jand Mehloo
PAK,47971,32.9409,73.1973,Norhern Punajb Rawalpindi::Rumat
PAK,47980,33.0314,73.0522,Norhern Punajb Rawalpindi::Missa Kaswal
PAK,47981,33.0314,73.0522,Norhern Punajb Rawalpindi::Mohri KhatrilDhok GondalKhalabatDora BadhalDariala KhakiMohra BurjDara KayalSahal KhingerAdra KalanPurana RatialJaro RatialMohra MialMohri Basal
PAK,47990,33.1292,73.3222,Norhern Punajb Rawalpindi::Jarmot Kalan
PAK,47994,33.1292,73.3222,Norhern Punajb Rawalpindi::Khingar Mamdal
PAK,48000,33.0536,71.9067,Norhern Punajb Rawalpindi::Trap
PAK,48001,33.2186,72.205,Norhern Punajb Rawalpindi::Amanpur
PAK,48020,33.0332,72.5857,Norhern Punajb Rawalpindi::Jabbi Shah Dilawar Edso
PAK,48030,33.0332,72.5857,Norhern Punajb Rawalpindi::Multan Khurd
PAK,48031,33.0332,72.5857,Norhern Punajb Rawalpindi::Jabbi Kotehra
PAK,48040,33.005,72.1106,Norhern Punajb Rawalpindi::Tamman
PAK,48041,33.6667,73.5,Norhern Punajb Rawalpindi::KhuianNoor PutDhok Fateh ShahDandi
PAK,48050,32.9833,72.1833,Norhern Punajb Rawalpindi::Budhial
PAK,48060,32.9333,72.3667,Norhern Punajb Rawalpindi::Akwal
PAK,48061,33.025,72.3038,Norhern Punajb Rawalpindi::DhaularMoglaDhoke DaliRehmanabad
PAK,48070,32.9667,72.4,Norhern Punajb Rawalpindi::Tehi
PAK,48071,32.9667,72.4083,Norhern Punajb Rawalpindi::DudialJassialChatwalTaraggerPeera JanglaNaka Rehan
PAK,48080,33.0372,72.3864,Norhern Punajb Rawalpindi::Kot Sarang
PAK,48081,32.8083,73.8583,Norhern Punajb Rawalpindi::MuraliMirjanMuthralaNaraghiDewal
PAK,48100,32.204,72.4924,Norhern Punajb Rawalpindi::Talagang City (Nd)Talagang G.P.O.
PAK,48101,32.204,72.4924,Norhern Punajb Rawalpindi::Shah Muhammad WaliSingwalaMalikwalAli Hyder PurMooratChak WalianChowkhandiDhoke Saltaki
PAK,48110,32.029,71.2215,Norhern Punajb Rawalpindi::Naka Kahut
PAK,48150,26.5361,62.7589,Norhern Punajb Rawalpindi::Saghar
PAK,48151,26.5361,62.7589,Norhern Punajb Rawalpindi::Bilalabad(Kufri)
PAK,48160,32.8833,72.1833,Norhern Punajb Rawalpindi::Wanhar
PAK,48161,32.8917,72.2333,Norhern Punajb Rawalpindi::Dhoke BazaDarote Eds0Dhoke MosahibBidharDhoke Faqira
PAK,48170,32.8667,72.2,Norhern Punajb Rawalpindi::Dhulli
PAK,48171,32.8333,72.2333,Norhern Punajb Rawalpindi::Bhagtal
PAK,48180,32.95,72.1667,Norhern Punajb Rawalpindi::Dhermond
PAK,48190,32.029,71.2215,Norhern Punajb Rawalpindi::Leti Edso
PAK,48200,32.8875,71.9947,Norhern Punajb Rawalpindi::Pachnand
PAK,48201,32.6667,71.85,Norhern Punajb Rawalpindi::Dhoke JanwalChakki Shah JeeDhoke JhatBanjraSadiq AbadDhoke MailKot GullahDhoke LarianKhushal GarhDhadumbar
PAK,48210,33.355,72.6106,Norhern Punajb Rawalpindi::Dhurnal
PAK,48211,33.2253,72.7903,Norhern Punajb Rawalpindi::Mial
PAK,48220,32.8,72.0667,Norhern Punajb Rawalpindi::Gatal
PAK,48221,32.4333,72.6,Norhern Punajb Rawalpindi::Balwal
PAK,48222,32.8083,72,Norhern Punajb Rawalpindi::Kot Qazi
PAK,48223,32.8667,72.0333,Norhern Punajb Rawalpindi::Dhibba (Kot Shamas)SukkaDhoke Sher Dast
PAK,48230,32.7756,71.9522,Norhern Punajb Rawalpindi::Danda Shah Bilawal
PAK,48231,32.7892,71.9378,Norhern Punajb Rawalpindi::Darbatta
PAK,48240,28.0306,66.6222,Norhern Punajb Rawalpindi::Changa
PAK,48250,32.6972,71.9347,Norhern Punajb Rawalpindi::Lawa
PAK,48251,32.6972,71.9347,Norhern Punajb Rawalpindi::GoohlChakki Shaikh Jee
PAK,48260,32.8167,72.3833,Norhern Punajb Rawalpindi::JhatlaJhatla Edso
PAK,48261,32.8167,72.3833,Norhern Punajb Rawalpindi::Shah Said BaloDhok Talian
PAK,48270,32.775,72.2167,Norhern Punajb Rawalpindi::Thoha Mehrum Khan
PAK,48271,32.775,72.2167,Norhern Punajb Rawalpindi::KurakwaliKiyala
PAK,48280,32.7,72.3667,Norhern Punajb Rawalpindi::Chinji
PAK,48281,32.7,72.3667,Norhern Punajb Rawalpindi::Dhok Jhanda
PAK,48282,32.7,72.3667,Norhern Punajb Rawalpindi::Kotehra Edso
PAK,48290,32.7333,72.4333,Norhern Punajb Rawalpindi::Bhilomar
PAK,48291,33.0573,72.1807,Norhern Punajb Rawalpindi::MisrialPatwali
PAK,48310,32.65,72.9667,Norhern Punajb Rawalpindi::Dandot
PAK,48320,32.7167,72.9833,Norhern Punajb Rawalpindi::Choa Saidan Shah
PAK,48321,32.7,73.0333,Norhern Punajb Rawalpindi::NaliRatuchaMinhallaKhajulaPeer M. JahanianMustafabadChumbi
PAK,48330,32.7333,72.9167,Norhern Punajb Rawalpindi::Dulmial
PAK,48331,32.7333,72.9333,Norhern Punajb Rawalpindi::Dheri SydenTatral
PAK,48350,32.7194,72.9333,Norhern Punajb Rawalpindi::Wahula
PAK,48360,32.7,72.8833,Norhern Punajb Rawalpindi::Dalwal
PAK,48361,32.7,72.8833,Norhern Punajb Rawalpindi::Badshahan
PAK,48370,32.7333,72.85,Norhern Punajb Rawalpindi::Arrar
PAK,48371,32.7333,72.85,Norhern Punajb Rawalpindi::MaghalDalal Pur
PAK,48380,32.7194,72.9333,Norhern Punajb Rawalpindi::Hairpur
PAK,48400,32.7167,73.05,Norhern Punajb Rawalpindi::Lehr Sultan Pur
PAK,48401,32.7167,73.05,Norhern Punajb Rawalpindi::WatliVehali ZairMohra RajganVahali Bala
PAK,48410,32.7833,73.1,Norhern Punajb Rawalpindi::Basharat
PAK,48411,32.4972,73.2889,Norhern Punajb Rawalpindi::GurahAraLari Shah NawazMahiwal
PAK,48420,32.75,73.1,Norhern Punajb Rawalpindi::Saloi
PAK,48430,32.6236,73.1861,Norhern Punajb Rawalpindi::Lehri Kakan
PAK,48490,33.4289,72.02,Norhern Punajb Rawalpindi::Jand
PAK,48500,31.8614,72.3461,Norhern Punajb Rawalpindi::Dhidwal
PAK,48510,30.3858,70.9306,Norhern Punajb Rawalpindi::Karriala
PAK,48511,26.3139,68.5083,Norhern Punajb Rawalpindi::TharpaliWarya MalMohra Kor ChishamKhokha ZarMohara Qazi
PAK,48514,34.4578,73.3528,Norhern Punajb Rawalpindi::Bhallah
PAK,48520,32.8667,72.75,Norhern Punajb Rawalpindi::Bhaun
PAK,48521,32.4334,72.7833,Norhern Punajb Rawalpindi::Thoya TamayunKhaiRehna
PAK,48530,32.7833,72.7,Norhern Punajb Rawalpindi::Kalar Kahar
PAK,48531,32.6375,73.4625,Norhern Punajb Rawalpindi::Manak PurSimbalChumbiRatta SharifKhandoaChak Khushi
PAK,48540,32.85,72.5667,Norhern Punajb Rawalpindi::Bharpur
PAK,48550,32.7167,72.6167,Norhern Punajb Rawalpindi::Jhamrah
PAK,48551,27.0965,69.5715,Norhern Punajb Rawalpindi::Dhok Sheranwala KaharMianiMiani AdhaPahar KhanKahoot
PAK,48561,32.6176,72.8185,Norhern Punajb Rawalpindi::LaphiMakhialBula
PAK,48564,32.6176,72.8185,Norhern Punajb Rawalpindi::Dharukna
PAK,48570,31.8614,72.3461,Norhern Punajb Rawalpindi::Sarkalan
PAK,48580,32.6958,72.6583,Norhern Punajb Rawalpindi::Buchal Khurd
PAK,48581,32.6889,72.6944,Norhern Punajb Rawalpindi::SardhiRansialGahiGoffanwalaChak Misra
PAK,48582,32.7167,72.55,Norhern Punajb Rawalpindi::Wasnal
PAK,48584,32.6958,72.6583,Norhern Punajb Rawalpindi::Manara
PAK,48590,31.8614,72.3461,Norhern Punajb Rawalpindi::Nur Pur
PAK,48591,31.8614,72.3461,Norhern Punajb Rawalpindi::KharliDarulirfanBhell
PAK,48600,32.8833,72.8333,Norhern Punajb Rawalpindi::Sadwal
PAK,48610,27.6667,68.6,Norhern Punajb Rawalpindi::Murid
PAK,48620,32.8667,72.6333,Norhern Punajb Rawalpindi::Bhatti Gujar
PAK,48621,32.85,72.6167,Norhern Punajb Rawalpindi::Hatar
PAK,48624,32.95,72.5333,Norhern Punajb Rawalpindi::Dharabi
PAK,48630,32.9333,72.65,Norhern Punajb Rawalpindi::Balkasar
PAK,48631,32.9771,72.6093,Norhern Punajb Rawalpindi::Bhikari KalanPipliKarsal
PAK,48640,32.7026,72.4884,Norhern Punajb Rawalpindi::Sidher
PAK,48650,32.9667,72.7167,Norhern Punajb Rawalpindi::Thoyabahadur
PAK,48651,32.9667,72.7167,Norhern Punajb Rawalpindi::HastalMariWarayAllowal
PAK,48660,32.7026,72.4884,Norhern Punajb Rawalpindi::Oudherwal
PAK,48670,32.7026,72.4884,Norhern Punajb Rawalpindi::Mundey
PAK,48680,33.0756,72.5958,Norhern Punajb Rawalpindi::Bhagwal
PAK,48681,33.0696,72.7916,Norhern Punajb Rawalpindi::ChawliGahMoolwalKharaWarwalRanjhaPatalainBegalKot ChuadrianRoopwal
PAK,48690,33.0483,72.8544,Norhern Punajb Rawalpindi::Minwal
PAK,48691,33.0339,72.79,Norhern Punajb Rawalpindi::UthwalJamal WalShahpurBalo Kassar
PAK,48700,33.0644,72.9733,Norhern Punajb Rawalpindi::Dhudial
PAK,48701,33.0703,72.9504,Norhern Punajb Rawalpindi::Fim KasarDorayDamalChak UmraRawal BalaSarkal KasarMiswalFarid KassarParhalChak NauragMonaJhalayMohra AlloKotiqlalTurkwalJethai
PAK,48710,32.7922,72.6672,Norhern Punajb Rawalpindi::Dhok Jhakkar
PAK,48720,33.1083,72.8256,Norhern Punajb Rawalpindi::Mangwal
PAK,48721,33.1083,72.8256,Norhern Punajb Rawalpindi::Gugh
PAK,48730,29.8208,69.4556,Norhern Punajb Rawalpindi::Nila
PAK,48750,32.1167,72.3,Norhern Punajb Rawalpindi::Bhin
PAK,48751,32.1167,72.3,Norhern Punajb Rawalpindi::Amir Pur MangonSubarajgan
PAK,48760,32.7922,72.6672,Norhern Punajb Rawalpindi::Badshahan
PAK,48761,32.7922,72.6672,Norhern Punajb Rawalpindi::Mohra Awan
PAK,48800,33.6024,72.5868,Norhern Punajb Rawalpindi::Ghazi AbadGhazialChakwal KutcheryChakwal NpoChakwal G.P.O.HasilChakwal City
PAK,48801,32.9978,72.9608,Norhern Punajb Rawalpindi::Joya MairChak MalukKhodayChakoraPinwalMain MairDhab PariMangonDhab KalanBehkariDullahJabair PurJabbiThanil FatoiShaheen Abad
PAK,48830,32.162,72.95,Norhern Punajb Rawalpindi::Saigal Abad
PAK,48831,32.162,72.95,Norhern Punajb Rawalpindi::PanjianKhiwalSarkal MairBhudhialChak JhoraryChitalRalbal
PAK,48840,31.9333,74.6,Norhern Punajb Rawalpindi::Chakrali
PAK,48841,32.6622,72.9034,Norhern Punajb Rawalpindi::Udhwal
PAK,48850,32.6622,72.9034,Norhern Punajb Rawalpindi::Sohawa Village
PAK,48860,32.6622,72.9034,Norhern Punajb Rawalpindi::Chakbaqar Shah
PAK,48870,32.2259,73.4694,Norhern Punajb Rawalpindi::Khan Pur
PAK,48871,32.2259,73.4694,Norhern Punajb Rawalpindi::ChabbarChak KharakDhorianDiwalianTakia Ghah MuradShah Pur SaydanSaid PurChoya Ganjali Shah
PAK,48880,32.9333,73.0833,Norhern Punajb Rawalpindi::Duman
PAK,48881,32.1674,71.9896,Norhern Punajb Rawalpindi::Jano Khan ZadaKajliNurpurJandial Mehmood
PAK,48890,32.9667,73.1167,Norhern Punajb Rawalpindi::Pindi Gujran
PAK,48900,33.1648,73.2169,Norhern Punajb Rawalpindi::Nichindi
PAK,48910,33.0083,73.1583,Norhern Punajb Rawalpindi::Malhal Mughlan
PAK,48911,33.0083,73.1583,Norhern Punajb Rawalpindi::JurJandala RaikaAlamabadBhubbarPhotokiPanj DeraDhurchi
PAK,48920,33.2008,72.9883,Norhern Punajb Rawalpindi::Chohan
PAK,48921,33.2571,73.3321,Norhern Punajb Rawalpindi::DangahDhodhaHasola
PAK,49000,32.5408,73.0404,Norhern Punajb Rawalpindi::Dhudhi Thall
PAK,49020,32.5667,72.75,Norhern Punajb Rawalpindi::Lilla
PAK,49021,32.5667,72.7,Norhern Punajb Rawalpindi::Kundal
PAK,49030,32.5833,72.8167,Norhern Punajb Rawalpindi::Tobah
PAK,49031,32.55,72.8333,Norhern Punajb Rawalpindi::Ahmad AbadAtharLanger
PAK,49040,32.5833,73.05,Norhern Punajb Rawalpindi::Pind Dadan Khan
PAK,49041,32.6167,73.0833,Norhern Punajb Rawalpindi::Sodi GujarDudi PhuphraKaslianBhilowalGol PurChak Shaffi
PAK,49050,32.5408,73.0404,Norhern Punajb Rawalpindi::Haran Pur
PAK,49051,32.5408,73.0404,Norhern Punajb Rawalpindi::Dhing WalUdowalNawa Loke
PAK,49060,32.65,73.0167,Norhern Punajb Rawalpindi::Khewra
PAK,49061,32.65,73.0167,Norhern Punajb Rawalpindi::Kandwal Cpol-394
PAK,49064,32.65,73.0167,Norhern Punajb Rawalpindi::Dandot R.S. Nd
PAK,49070,32.6667,73.15,Norhern Punajb Rawalpindi::Sauwal
PAK,49071,31.9375,73.1167,Norhern Punajb Rawalpindi::SaduwalWara PhaphraGharibwalSamanwal
PAK,49080,32.6503,73.2194,Norhern Punajb Rawalpindi::Dhariala Jalap
PAK,49081,32.6528,73.2361,Norhern Punajb Rawalpindi::Kothian JalapChak Mujahid
PAK,49090,32.7167,73.1722,Norhern Punajb Rawalpindi::Gharibwal Cement
PAK,49091,32.7167,73.1722,Norhern Punajb Rawalpindi::SidhandiJutanaBaghan WalaRawal
PAK,49100,32.6639,73.3009,Norhern Punajb Rawalpindi::Piananwal
PAK,49101,32.6639,73.3009,Norhern Punajb Rawalpindi::Chak DanialMohallah Azad PuraChak JaniKot UmmerSherpurKukar Pindi
PAK,49110,32.6667,73.3333,Norhern Punajb Rawalpindi::Pindi Saidpur
PAK,49111,30.2847,70.6174,Norhern Punajb Rawalpindi::FerozabadDoulat PurNathialThillSaghar PurSyden Wala
PAK,49120,28.5611,66.1194,Norhern Punajb Rawalpindi::Jalal Pur Sharif
PAK,49121,28.5611,66.1194,Norhern Punajb Rawalpindi::PipliShakir PurNagialRatwalBhailudan
PAK,49200,32.5333,72.5333,Norhern Punajb Rawalpindi::Dhaiwal
PAK,49201,32.5333,72.5333,Norhern Punajb Rawalpindi::Dhoke Shah ArifChabber Sydan
PAK,49210,33.0333,73.2167,Norhern Punajb Rawalpindi::Pari Darwaza
PAK,49211,33.05,73.2167,Norhern Punajb Rawalpindi::Phulra SyedanBulbul KalanGagi SyedanTibi Syedan
PAK,49220,33.0889,73.3083,Norhern Punajb Rawalpindi::Surgdhan
PAK,49230,33.1333,73.4333,Norhern Punajb Rawalpindi::Sohawa
PAK,49231,33.0975,73.3303,Norhern Punajb Rawalpindi::Mohra AkraDhamiakDialiDhoke QazianMiani BalaSugialShah SafeerPhal SyedianMohra KalyalKaruntaHathia DamyalDoongiDhok RakhDhoke Mian JiwanGidaryamKhariotPail Mirza
PAK,49260,33.0972,73.45,Norhern Punajb Rawalpindi::Bakrala
PAK,49270,33.0584,73.575,Norhern Punajb Rawalpindi::RohtasLehri
PAK,49280,33.1071,73.3145,Norhern Punajb Rawalpindi::Tarkai
PAK,49281,33.1071,73.3145,Norhern Punajb Rawalpindi::RamdialUmralQila RajganSohanJodhaMahesianRoper
PAK,49300,33.0167,73.35,Norhern Punajb Rawalpindi::Domeli
PAK,49301,32.8634,73.2222,Norhern Punajb Rawalpindi::KohaliHayalGattarJajialDani DehraRasul PurChanjlotKalraFateh PurAli PurGhazialSimbliGurahutan SinghRaseelakhurd
PAK,49304,33.3036,72.8889,Norhern Punajb Rawalpindi::Adrana
PAK,49305,32.8148,72.8722,Norhern Punajb Rawalpindi::SultanKasialThapla
PAK,49310,32.85,73.2167,Norhern Punajb Rawalpindi::Dial
PAK,49311,32.8333,73.1667,Norhern Punajb Rawalpindi::PhadialSimbli Rajgan
PAK,49320,32.7262,73.4093,Norhern Punajb Rawalpindi::Baragowah
PAK,49321,32.8644,73.3489,Norhern Punajb Rawalpindi::PadhriSalhalFore PothiKakralaHasnotTatrot
PAK,49324,32.9,73.4167,Norhern Punajb Rawalpindi::Nagial
PAK,49325,32.438,73.5074,Norhern Punajb Rawalpindi::BhetKadlotMair
PAK,49330,32.9167,73.4667,Norhern Punajb Rawalpindi::Bangial
PAK,49331,32.725,72.825,Norhern Punajb Rawalpindi::Dhok Suba
PAK,49350,32.892,73.2154,Norhern Punajb Rawalpindi::Bara Gran
PAK,49351,32.6417,73.4833,Norhern Punajb Rawalpindi::Gurah
PAK,49360,32.9917,73.5667,Norhern Punajb Rawalpindi::Garh Mahal
PAK,49361,32.9916,73.5666,Norhern Punajb Rawalpindi::Gaggar KalanDoyan
PAK,49380,34.3486,72.38,Norhern Punajb Rawalpindi::Khokha
PAK,49381,34.3486,72.38,Norhern Punajb Rawalpindi::NatianDhok PadialMota GharbiKatyan
PAK,49390,32.892,73.2154,Norhern Punajb Rawalpindi::Sagri Edso
PAK,49400,33.0333,73.6,Norhern Punajb Rawalpindi::Dina
PAK,49401,33.0708,73.6083,Norhern Punajb Rawalpindi::LadharPandoriPind JataDulial MughlabadChak Abdul KhaliqJalo ChakSaid HussainChak Mayo
PAK,49410,32.9064,73.3869,Norhern Punajb Rawalpindi::Budiar Edso
PAK,49420,31.4,72.6833,Norhern Punajb Rawalpindi::Baral Colony
PAK,49421,31.4,72.6833,Norhern Punajb Rawalpindi::BaralSultan Pur Hamlet
PAK,49430,32.8675,70.6661,Norhern Punajb Rawalpindi::Mangla Cantt
PAK,49431,32.8675,70.6661,Norhern Punajb Rawalpindi::GidariSanatha
PAK,49450,32.9064,73.3869,Norhern Punajb Rawalpindi::Army Aviation Base Mangla
PAK,49460,33.0167,73.6333,Norhern Punajb Rawalpindi::Chak Akka
PAK,49471,33.1278,73.5167,Norhern Punajb Rawalpindi::BhangalaPothaBanthGorsianPanchoreDabalRaitli
PAK,49490,33.18,72.9664,Norhern Punajb Rawalpindi::Kala Gujran
PAK,49491,32.8344,73.9146,Norhern Punajb Rawalpindi::BokanChak BahramMona PindChittanGurmalaLanger PurBhalolaKantrialaJandeela
PAK,49500,32.9833,73.7,Norhern Punajb Rawalpindi::Kala
PAK,49501,33.0278,73.6996,Norhern Punajb Rawalpindi::Chak QaziChak JamalBhirtaDhaniala
PAK,49510,33.7333,73.15,Norhern Punajb Rawalpindi::Maira
PAK,49511,33.05,73.7,Norhern Punajb Rawalpindi::JakkarAra Jasrota
PAK,49520,33.0167,73.75,Norhern Punajb Rawalpindi::Chak Daulat
PAK,49600,32.9233,73.6967,Norhern Punajb Rawalpindi::Jhelum NpoJhelum G.P.O.
PAK,49601,32.9167,73.6917,Norhern Punajb Rawalpindi::Kot BasiraLotaBaggaSaeelaKharalaTowakal Pur PakhwalBhumblaCrump MarkeetKaladeoNaugaranNia Mohallah Nd
PAK,49602,32.9233,73.6967,Norhern Punajb Rawalpindi::Chowk Ahle HadiJhelum City NpoJhelum City
PAK,49604,32.95,73.7167,Norhern Punajb Rawalpindi::Jada
PAK,49606,32.9233,73.6967,Norhern Punajb Rawalpindi::Jhelum CanttJhelum KutcherySadar Bazar Jhelum Nd
PAK,49608,32.9233,73.6967,Norhern Punajb Rawalpindi::Bilal TownTahlian Wala
PAK,49610,32.9233,73.6967,Norhern Punajb Rawalpindi::Alliance Textile Milis
PAK,49700,32.8667,73.6,Norhern Punajb Rawalpindi::Sanghoi
PAK,49701,32.925,73.6,Norhern Punajb Rawalpindi::WatalianBadlotNath WalaToorDharyalaKhai Kotla
PAK,49704,32.9056,73.6,Norhern Punajb Rawalpindi::Malote Edso
PAK,49710,32.8167,73.5833,Norhern Punajb Rawalpindi::Chotala
PAK,49711,32.81,73.5333,Norhern Punajb Rawalpindi::JagtaBhumberMamyanHoonChak MahmdaAlangKhurd
PAK,49720,32.8333,73.45,Norhern Punajb Rawalpindi::Dhoke Bidder
PAK,49721,33.5979,73.5889,Norhern Punajb Rawalpindi::NaraDhoke Loona
PAK,49730,33.2922,72.7633,Norhern Punajb Rawalpindi::Chakri
PAK,49731,29.5611,71.7444,Norhern Punajb Rawalpindi::BhudialaDarapurBajwala Kalan
PAK,49740,33.1569,72.0989,Norhern Punajb Rawalpindi::Khalas Pur
PAK,49741,33.1569,72.0989,Norhern Punajb Rawalpindi::Nakka KalanNakka Khurd
PAK,49750,32.7333,73.4667,Norhern Punajb Rawalpindi::Jamarghal
PAK,50000,32.9,73.75,Norhern Punajb Rawalpindi::Sarai Alamgir
PAK,50001,32.6354,73.4896,Norhern Punajb Rawalpindi::KharkaPuranRashidpurBhagnagarKarialaKhambiAima ShahjiDak ChibbanPhularwanDak JattanBhawanjBhalwal GharbiBaharwalThillSimbliGurah JattanKhadarialaNauthia QureshianFateh Pur GharbiQasba KarialaaSardhokDhandi Nizam
PAK,50010,30.7833,73.0833,Norhern Punajb Rawalpindi::Aurangabad
PAK,50020,32.8833,73.8694,Norhern Punajb Rawalpindi::Saadat Pur
PAK,50021,32.8833,73.8694,Norhern Punajb Rawalpindi::Pind AzizMandi JattanRay PurMasoom PurBhalwal
PAK,50030,32.7254,73.6591,Norhern Punajb Rawalpindi::Baisa
PAK,50040,32.55,73.4667,Norhern Punajb Rawalpindi::Bulani
PAK,50041,32.95,73.9333,Norhern Punajb Rawalpindi::Pir KhanaSheikhpurGhanizerCharr
PAK,50050,32.8167,73.65,Norhern Punajb Rawalpindi::Khohar
PAK,50070,32.7254,73.6591,Norhern Punajb Rawalpindi::Kharian Cantt.
PAK,50090,32.7667,73.8227,Norhern Punajb Rawalpindi::Kharian City
PAK,50091,32.7667,73.8227,Norhern Punajb Rawalpindi::SantpuraMakwalTihalNasiraDharLammaPanjan KisanaManeerPindi Ram PurJandan WalaDogaRuriala
PAK,50110,34.9667,74.4,Norhern Punajb Rawalpindi::Mohri
PAK,50120,32.8904,73.2624,Norhern Punajb Rawalpindi::Chak Muhammad
PAK,50130,32.7667,73.8333,Norhern Punajb Rawalpindi::Dhoria
PAK,50131,32.7417,73.8167,Norhern Punajb Rawalpindi::Kolian HabibDhuniBhagoNoonan WaliBansrianTahirUttam
PAK,50140,32.7167,73.8333,Norhern Punajb Rawalpindi::Barnali
PAK,50141,33.8685,72.9325,Norhern Punajb Rawalpindi::GanjaKhonanHail
PAK,50150,33.95,73.5,Norhern Punajb Rawalpindi::Sehna
PAK,50151,32.5722,73.9181,Norhern Punajb Rawalpindi::Dhal KakeBegaChak BakhtawarBhagwalHira Garh
PAK,50160,33.2,73.2667,Norhern Punajb Rawalpindi::Guliana
PAK,50161,32.9167,73.5583,Norhern Punajb Rawalpindi::Baghan WalaChechian
PAK,50170,29.5,71.1042,Norhern Punajb Rawalpindi::Malka
PAK,50171,29.5,71.1042,Norhern Punajb Rawalpindi::SenthalManglia
PAK,50180,32.8904,73.2624,Norhern Punajb Rawalpindi::Thutha Rai Bahadar
PAK,50181,32.8904,73.2624,Norhern Punajb Rawalpindi::Pind JunjaGot Riala
PAK,50190,32.8904,73.2624,Norhern Punajb Rawalpindi::Anjan Kasana
PAK,50200,32.6889,73.9611,Norhern Punajb Rawalpindi::Lala Musa
PAK,50201,32.5152,74.0037,Norhern Punajb Rawalpindi::Kotla Qasim KhanNindowalPaswalChandalaNormal SchoolHaji MuhammadMoh QasbaChhokar KalanKhawas PurChakan WaliSaida BehramTibbi ChadTibbi Loharan
PAK,50211,32.5992,73.788,Norhern Punajb Rawalpindi::Monia ThakarianMahmood ChimaThatapourChakori BhhelowalDalibanth
PAK,50220,32.724,73.9111,Norhern Punajb Rawalpindi::National Wood Industries Lala Musa
PAK,50221,32.724,73.9111,Norhern Punajb Rawalpindi::Chak RajadiShah SarmastBahrwalJatria KalanMiana Chak DhahuJhandewali
PAK,50230,31.3833,72.0833,Norhern Punajb Rawalpindi::Machiwal
PAK,50250,32.6667,73.8333,Norhern Punajb Rawalpindi::Jaurah
PAK,50251,32.3111,73.6833,Norhern Punajb Rawalpindi::MathianwalaBankalasKarnanaChechianChak MehmoodJandDhakran WaliKassanaTepialaHaji Chak N-22
PAK,50260,32.6167,73.8167,Norhern Punajb Rawalpindi::Sikariali
PAK,50270,32.6833,73.8,Norhern Punajb Rawalpindi::Karariwala Kalan
